0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0111638,0.0223158,0.0334444,0.0445378,0.0555844,0.0665725,0.0774907,0.0883277,0.0990719,0.109712,0.120238,0.130638,0.140902,0.151019,0.160978,0.17077,0.180385,0.189813,0.199045,0.208071,0.216883,0.225471,0.233828,0.241945,0.249814,0.257428,0.26478,0.271863,0.278669,0.285193,0.291428,0.297369,0.303009,0.308345,0.313371,0.318082,0.322474,0.326544,0.330288,0.333701,0.336782,0.339528,0.341935,0.344003,0.345728,0.347111,0.348149,0.348841,0.349187,0.349187,0.348841,0.348149,0.347111,0.345728,0.344003,0.341935,0.339528,0.336782,0.333701,0.330288,0.326544,0.322474,0.318082,0.313371,0.308345,0.303009,0.297369,0.291428,0.285193,0.278669,0.271863,0.26478,0.257428,0.249814,0.241945,0.233828,0.225471,0.216883,0.208071,0.199045,0.189813,0.180385,0.17077,0.160978,0.151019,0.140902,0.130638,0.120238,0.109712,0.0990719,0.0883277,0.0774907,0.0665725,0.0555844,0.0445378,0.0334444,0.0223158,0.0111638,0
0,0.0223393,0.0446552,0.066924,0.0891225,0.111227,0.133215,0.155063,0.176748,0.198248,0.21954,0.240602,0.261413,0.281951,0.302194,0.322124,0.341718,0.360957,0.379823,0.398295,0.416356,0.433988,0.451173,0.467895,0.484137,0.499884,0.51512,0.52983,0.544002,0.557621,0.570674,0.58315,0.595037,0.606324,0.617,0.627056,0.636483,0.645272,0.653415,0.660905,0.667735,0.6739,0.679393,0.68421,0.688347,0.6918,0.694566,0.696643,0.698028,0.698721,0.698721,0.698028,0.696643,0.694566,0.6918,0.688347,0.68421,0.679393,0.6739,0.667735,0.660905,0.653415,0.645272,0.636483,0.627056,0.617,0.606324,0.595037,0.58315,0.570674,0.557621,0.544002,0.52983,0.51512,0.499884,0.484137,0.467895,0.451173,0.433988,0.416356,0.398295,0.379823,0.360957,0.341718,0.322124,0.302194,0.281951,0.261413,0.240602,0.21954,0.198248,0.176748,0.155063,0.133215,0.111227,0.0891225,0.066924,0.0446552,0.0223393,0
0,0.0335384,0.0670415,0.100474,0.133801,0.166987,0.199997,0.232798,0.265354,0.297631,0.329597,0.361218,0.39246,0.423294,0.453685,0.483604,0.51302,0.541904,0.570226,0.597957,0.625071,0.651541,0.67734,0.702443,0.726825,0.750464,0.773336,0.795419,0.816693,0.837138,0.856733,0.875462,0.893306,0.910249,0.926276,0.941371,0.955522,0.968715,0.980939,0.992182,1.00244,1.01169,1.01994,1.02717,1.03338,1.03856,1.04271,1.04583,1.04791,1.04895,1.04895,1.04791,1.04583,1.04271,1.03856,1.03338,1.02717,1.01994,1.01169,1.00244,0.992182,0.980939,0.968715,0.955522,0.941371,0.926276,0.910249,0.893306,0.875462,0.856733,0.837138,0.816693,0.795419,0.773336,0.750464,0.726825,0.702443,0.67734,0.651541,0.625071,0.597957,0.570226,0.541904,0.51302,0.483604,0.453685,0.423294,0.39246,0.361218,0.329597,0.297631,0.265354,0.232798,0.199997,0.166987,0.133801,0.100474,0.0670415,0.0335384,0
0,0.0447728,0.0894985,0.13413,0.17862,0.222922,0.26699,0.310777,0.354238,0.397327,0.439999,0.482211,0.523918,0.565078,0.605648,0.645588,0.684856,0.723412,0.761219,0.798237,0.834431,0.869764,0.904202,0.937711,0.970257,1.00181,1.03234,1.06182,1.09021,1.1175,1.14366,1.16866,1.19248,1.21509,1.23648,1.25663,1.27552,1.29313,1.30944,1.32445,1.33814,1.35049,1.36149,1.37114,1.37943,1.38635,1.39189,1.39605,1.39883,1.40022,1.40022,1.39883,1.39605,1.39189,1.38635,1.37943,1.37114,1.36149,1.35049,1.33814,1.32445,1.30944,1.29313,1.27552,1.25663,1.23648,1.21509,1.19248,1.16866,1.14366,1.1175,1.09021,1.06182,1.03234,1.00181,0.970257,0.937711,0.904202,0.869764,0.834431,0.798237,0.761219,0.723412,0.684856,0.645588,0.605648,0.565078,0.523918,0.482211,0.439999,0.397327,0.354238,0.310777,0.26699,0.222922,0.17862,0.13413,0.0894985,0.0447728,0
0,0.0560544,0.11205,0.167927,0.223627,0.279092,0.334263,0.389083,0.443494,0.497439,0.550863,0.603709,0.655923,0.707452,0.758243,0.808243,0.857402,0.905671,0.953,0.999342,1.04465,1.08888,1.13199,1.17394,1.21468,1.25418,1.2924,1.3293,1.36484,1.399,1.43174,1.46304,1.49285,1.52116,1.54793,1.57315,1.59679,1.61884,1.63926,1.65804,1.67517,1.69063,1.7044,1.71648,1.72686,1.73552,1.74245,1.74766,1.75114,1.75287,1.75287,1.75114,1.74766,1.74245,1.73552,1.72686,1.71648,1.7044,1.69063,1.67517,1.65804,1.63926,1.61884,1.59679,1.57315,1.54793,1.52116,1.49285,1.46304,1.43174,1.399,1.36484,1.3293,1.2924,1.25418,1.21468,1.17394,1.13199,1.08888,1.04465,0.999342,0.953,0.905671,0.857402,0.808243,0.758243,0.707452,0.655923,0.603709,0.550863,0.497439,0.443494,0.389083,0.334263,0.279092,0.223627,0.167927,0.11205,0.0560544,0
0,0.067395,0.134719,0.201901,0.26887,0.335556,0.401888,0.467798,0.533216,0.598073,0.662303,0.725839,0.788614,0.850565,0.911628,0.97174,1.03084,1.08887,1.14577,1.20148,1.25595,1.30912,1.36095,1.41138,1.46035,1.50784,1.55378,1.59813,1.64086,1.68192,1.72128,1.75889,1.79473,1.82875,1.86094,1.89125,1.91967,1.94616,1.97071,1.99329,2.01387,2.03246,2.04901,2.06353,2.076,2.08641,2.09475,2.101,2.10518,2.10727,2.10727,2.10518,2.101,2.09475,2.08641,2.076,2.06353,2.04901,2.03246,2.01387,1.99329,1.97071,1.94616,1.91967,1.89125,1.86094,1.82875,1.79473,1.75889,1.72128,1.68192,1.64086,1.59813,1.55378,1.50784,1.46035,1.41138,1.36095,1.30912,1.25595,1.20148,1.14577,1.08887,1.03084,0.97174,0.911628,0.850565,0.788614,0.725839,0.662303,0.598073,0.533216,0.467798,0.401888,0.335556,0.26887,0.201901,0.134719,0.067395,0
0,0.0788068,0.15753,0.236088,0.314396,0.392373,0.469936,0.547005,0.623498,0.699335,0.774438,0.848729,0.92213,0.994567,1.06596,1.13625,1.20535,1.2732,1.33972,1.40486,1.46855,1.53071,1.5913,1.65026,1.70752,1.76303,1.81674,1.86859,1.91855,1.96655,2.01256,2.05653,2.09842,2.13819,2.17582,2.21125,2.24447,2.27544,2.30413,2.33052,2.35459,2.37631,2.39566,2.41263,2.42721,2.43937,2.44912,2.45643,2.46131,2.46375,2.46375,2.46131,2.45643,2.44912,2.43937,2.42721,2.41263,2.39566,2.37631,2.35459,2.33052,2.30413,2.27544,2.24447,2.21125,2.17582,2.13819,2.09842,2.05653,2.01256,1.96655,1.91855,1.86859,1.81674,1.76303,1.70752,1.65026,1.5913,1.53071,1.46855,1.40486,1.33972,1.2732,1.20535,1.13625,1.06596,0.994567,0.92213,0.848729,0.774438,0.699335,0.623498,0.547005,0.469936,0.392373,0.314396,0.236088,0.15753,0.0788068,0
0,0.0903018,0.180508,0.270524,0.360254,0.449604,0.53848,0.626788,0.714436,0.801332,0.887386,0.972509,1.05661,1.13961,1.22141,1.30194,1.38111,1.45885,1.53507,1.6097,1.68266,1.75388,1.8233,1.89084,1.95644,2.02003,2.08156,2.14096,2.19818,2.25317,2.30587,2.35624,2.40423,2.44979,2.49288,2.53347,2.57152,2.60699,2.63986,2.67008,2.69765,2.72252,2.74469,2.76413,2.78082,2.79475,2.80591,2.81429,2.81988,2.82268,2.82268,2.81988,2.81429,2.80591,2.79475,2.78082,2.76413,2.74469,2.72252,2.69765,2.67008,2.63986,2.60699,2.57152,2.53347,2.49288,2.44979,2.40423,2.35624,2.30587,2.25317,2.19818,2.14096,2.08156,2.02003,1.95644,1.89084,1.8233,1.75388,1.68266,1.6097,1.53507,1.45885,1.38111,1.30194,1.22141,1.13961,1.05661,0.972509,0.887386,0.801332,0.714436,0.626788,0.53848,0.449604,0.360254,0.270524,0.180508,0.0903018,0
0,0.101892,0.203677,0.305246,0.406492,0.507309,0.60759,0.707231,0.806126,0.904171,1.00127,1.09731,1.1922,1.28584,1.37814,1.46899,1.55832,1.64602,1.73201,1.8162,1.89851,1.97886,2.05717,2.13336,2.20736,2.27909,2.3485,2.4155,2.48005,2.54208,2.60152,2.65833,2.71246,2.76385,2.81245,2.85823,2.90115,2.94115,2.97822,3.01231,3.0434,3.07145,3.09645,3.11837,3.1372,3.15291,3.1655,3.17495,3.18125,3.1844,3.1844,3.18125,3.17495,3.1655,3.15291,3.1372,3.11837,3.09645,3.07145,3.0434,3.01231,2.97822,2.94115,2.90115,2.85823,2.81245,2.76385,2.71246,2.65833,2.60152,2.54208,2.48005,2.4155,2.3485,2.27909,2.20736,2.13336,2.05717,1.97886,1.89851,1.8162,1.73201,1.64602,1.55832,1.46899,1.37814,1.28584,1.1922,1.09731,1.00127,0.904171,0.806126,0.707231,0.60759,0.507309,0.406492,0.305246,0.203677,0.101892,0
